 .2970801E+00, .2887036E+00, .2455337E+00, .1745979E+00, .9395904E-01
 .1190572E-01,-7.18E-02,-1.57E-01,-2.39E-01,-3.05E-01
-3.46E-01,-3.63E-01,-3.66E-01,-3.64E-01,-3.65E-01
-3.65E-01,-3.51E-01,-3.10E-01,-2.43E-01,-1.76E-01
-1.36E-01,-1.21E-01,-1.16E-01,-1.12E-01,-1.05E-01
-8.71E-02,-6.01E-02,-2.80E-02, .9299717E-02, .5257754E-01
 .9859485E-01, .1415698E+00, .1763344E+00, .2018956E+00, .2224967E+00
 .2432793E+00, .2676769E+00, .2954864E+00, .3209060E+00, .3389195E+00
 .3500971E+00, .3558615E+00, .3569132E+00, .3450196E+00, .3057739E+00
 .2425292E+00, .1774016E+00, .1226386E+00, .7369888E-01, .2664214E-01
-1.95E-02,-6.63E-02,-1.07E-01,-1.33E-01,-1.50E-01
-1.66E-01,-1.87E-01,-2.10E-01,-2.33E-01,-2.51E-01
-2.56E-01,-2.51E-01,-2.40E-01,-2.29E-01,-2.22E-01
-2.17E-01,-2.12E-01,-2.10E-01,-2.06E-01,-2.03E-01
-2.08E-01,-2.27E-01,-2.57E-01,-2.89E-01,-3.19E-01
-3.41E-01,-3.44E-01,-3.19E-01,-2.71E-01,-2.10E-01
-1.43E-01,-7.03E-02, .7282041E-02, .8926968E-01, .1709025E+00
 .2446193E+00, .3061404E+00, .3555418E+00, .3959838E+00, .4300385E+00
 .4572805E+00, .4742365E+00, .4789180E+00, .4722883E+00, .4556213E+00
 .4336565E+00, .4130710E+00, .3897259E+00, .3489047E+00, .2803362E+00
 .1903082E+00, .9526157E-01, .1296718E-01,-4.68E-02,-8.80E-02
-1.21E-01,-1.57E-01,-2.01E-01,-2.40E-01,-2.62E-01
-2.63E-01,-2.45E-01,-2.13E-01,-1.64E-01,-9.67E-02
-2.81E-02, .1349830E-01, .1756164E-01, .2377093E-02,-1.01E-02
-1.61E-02,-2.09E-02,-2.78E-02,-4.03E-02,-6.34E-02
-9.62E-02,-1.31E-01,-1.55E-01,-1.60E-01,-1.42E-01
-1.06E-01,-5.84E-02,-6.01E-03, .4748415E-01, .9500840E-01
 .1300021E+00, .1558616E+00, .1801806E+00, .2044861E+00, .2252425E+00
 .2423254E+00, .2568413E+00, .2681780E+00, .2720328E+00, .2633691E+00
 .2386167E+00, .1954978E+00, .1362129E+00, .7103144E-01, .1366485E-01
-2.95E-02,-6.01E-02,-7.83E-02,-8.56E-02,-8.70E-02
-8.88E-02,-9.17E-02,-8.74E-02,-6.72E-02,-3.53E-02
-4.07E-03, .1747273E-01, .2769507E-01, .3206942E-01, .3482780E-01
 .2919453E-01, .9503207E-02,-1.58E-02,-3.63E-02,-4.78E-02
-5.12E-02,-5.14E-02,-5.32E-02,-5.85E-02,-6.56E-02
-7.31E-02,-8.05E-02,-8.36E-02,-7.42E-02,-4.93E-02
-1.70E-02, .9998000E-02, .2620484E-01, .3586657E-01, .4209021E-01
 .4663913E-01, .5463084E-01, .6813003E-01, .8488788E-01, .1019500E+00
 .1154216E+00, .1257484E+00, .1379757E+00, .1538821E+00, .1689458E+00
 .1772571E+00, .1758801E+00, .1678815E+00, .1618420E+00, .1625705E+00
 .1692483E+00, .1780105E+00, .1816443E+00, .1734456E+00, .1504598E+00
 .1150586E+00, .7217533E-01, .2758384E-01,-1.29E-02,-4.14E-02
-5.63E-02,-6.63E-02,-8.33E-02,-1.11E-01,-1.47E-01
-1.87E-01,-2.26E-01,-2.60E-01,-2.78E-01,-2.78E-01
-2.61E-01,-2.37E-01,-2.09E-01,-1.77E-01,-1.42E-01
-1.09E-01,-8.32E-02,-6.78E-02,-6.73E-02,-8.21E-02
-1.02E-01,-1.16E-01,-1.17E-01,-1.09E-01,-1.02E-01
-1.06E-01,-1.24E-01,-1.46E-01,-1.64E-01,-1.74E-01
-1.76E-01,-1.72E-01,-1.64E-01,-1.55E-01,-1.46E-01
-1.37E-01,-1.22E-01,-1.00E-01,-7.20E-02,-4.21E-02
-1.64E-02, .2995544E-02, .1787344E-01, .2873608E-01, .3456296E-01
 .3604592E-01, .3491970E-01, .3302584E-01, .2949506E-01, .2189193E-01
 .1108934E-01,-4.16E-04,-1.24E-02,-2.13E-02,-1.85E-02
-2.06E-03, .2229793E-01, .4771667E-01, .7106937E-01, .9401875E-01
 .1199585E+00, .1480973E+00, .1718491E+00, .1841890E+00, .1853363E+00
 .1787165E+00, .1675990E+00, .1563090E+00, .1451059E+00, .1313483E+00
 .1150422E+00, .1004769E+00, .9128570E-01, .8751858E-01, .8646813E-01
 .8624873E-01, .8608387E-01, .8301998E-01, .7106292E-01, .4769720E-01
 .1628335E-01,-1.77E-02,-4.87E-02,-7.65E-02,-1.06E-01
-1.37E-01,-1.62E-01,-1.80E-01,-1.93E-01,-2.06E-01
-2.22E-01,-2.37E-01,-2.48E-01,-2.49E-01,-2.30E-01
-1.89E-01,-1.37E-01,-9.01E-02,-5.47E-02,-3.05E-02
-1.52E-02,-5.95E-03, .5297865E-02, .2635980E-01, .5728576E-01
 .9376193E-01, .1298624E+00, .1593031E+00, .1808222E+00, .1944547E+00
 .1959398E+00, .1798331E+00, .1467329E+00, .1058519E+00, .7257053E-01
 .5428096E-01, .4790287E-01, .4962285E-01, .5864761E-01, .7306821E-01
 .8929594E-01, .1030017E+00, .1070518E+00, .9690317E-01, .7884768E-01
 .6221824E-01, .4712856E-01, .2948292E-01, .7077538E-02,-1.98E-02
-5.03E-02,-7.99E-02,-1.02E-01,-1.13E-01,-1.18E-01
-1.21E-01,-1.28E-01,-1.40E-01,-1.56E-01,-1.71E-01
-1.82E-01,-1.81E-01,-1.58E-01,-1.19E-01,-7.28E-02
-2.88E-02, .1011309E-01, .3974585E-01, .5731426E-01, .6324538E-01
 .5782368E-01, .4293342E-01, .2451424E-01, .1100337E-01, .7090707E-02
 .1090252E-01, .1824111E-01, .2735681E-01, .3893990E-01, .5427823E-01
 .7225487E-01, .9050914E-01, .1072427E+00, .1196585E+00, .1284329E+00
 .1388722E+00, .1534797E+00, .1682797E+00, .1786631E+00, .1801803E+00
 .1663642E+00, .1363756E+00, .1016368E+00, .7495114E-01, .5921831E-01
 .5030347E-01, .4483008E-01, .4376558E-01, .4864400E-01, .6049636E-01
 .7671013E-01, .9154536E-01, .1012180E+00, .1041399E+00, .9937091E-01
 .8639360E-01, .7115025E-01, .6197449E-01, .5821238E-01, .5357230E-01
 .4246986E-01, .2175377E-01,-6.39E-03,-3.50E-02,-5.87E-02
-7.78E-02,-9.23E-02,-9.87E-02,-9.26E-02,-7.57E-02
-5.73E-02,-4.53E-02,-3.91E-02,-3.59E-02,-3.36E-02
-3.03E-02,-2.57E-02,-2.15E-02,-1.65E-02,-7.27E-03
 .5926779E-02, .1934328E-01, .2934658E-01, .3558182E-01, .4022443E-01
 .4423977E-01, .4479888E-01, .3936822E-01, .2747928E-01, .1220736E-01
-1.57E-03,-1.11E-02,-1.64E-02,-1.84E-02,-1.89E-02
-1.97E-02,-2.40E-02,-3.32E-02,-4.65E-02,-6.10E-02
-7.27E-02,-7.90E-02,-7.79E-02,-7.26E-02,-6.76E-02
-6.51E-02,-6.63E-02,-7.05E-02,-7.42E-02,-7.16E-02
-6.25E-02,-5.13E-02,-4.19E-02,-3.95E-02,-4.68E-02
-5.80E-02,-6.62E-02,-6.91E-02,-6.71E-02,-5.99E-02
-4.82E-02,-3.29E-02,-1.51E-02, .5423059E-02, .2959321E-01
 .5612005E-01, .8271662E-01, .1084458E+00, .1318333E+00, .1522130E+00
 .1656816E+00, .1669486E+00, .1552888E+00, .1322552E+00, .1006226E+00
 .6400313E-01, .2746365E-01,-4.96E-03,-2.98E-02,-4.39E-02
-4.74E-02,-4.64E-02,-4.61E-02,-4.30E-02,-3.24E-02
-1.91E-02,-9.63E-03,-3.84E-03,-1.96E-03,-7.14E-03
-1.96E-02,-3.53E-02,-5.00E-02,-6.37E-02,-7.84E-02
-8.81E-02,-8.52E-02,-7.07E-02,-5.46E-02,-4.84E-02
-5.63E-02,-7.05E-02,-8.18E-02,-8.71E-02,-8.75E-02
-8.56E-02,-8.19E-02,-7.67E-02,-7.22E-02,-7.01E-02
-6.87E-02,-6.52E-02,-5.61E-02,-4.11E-02,-2.45E-02
-1.04E-02, .1936793E-02, .1511046E-01, .3107357E-01, .4815385E-01
 .6282536E-01, .7273670E-01, .7552914E-01, .7000845E-01, .5824282E-01
 .4324267E-01, .2995151E-01, .2264143E-01, .2000124E-01, .1833158E-01
 .1508114E-01, .1016711E-01, .7547133E-02, .9690743E-02, .1387002E-01
 .1819369E-01, .2226930E-01, .2489586E-01, .2628719E-01, .2819442E-01
 .3066059E-01, .3625611E-01, .4931096E-01, .6780075E-01, .8456305E-01
 .9567801E-01, .1022277E+00, .1079053E+00, .1162810E+00, .1268656E+00
 .1359668E+00, .1402705E+00, .1383613E+00, .1279236E+00, .1091661E+00
 .8531575E-01, .6048634E-01, .3917384E-01, .2381121E-01, .1464734E-01
 .1125343E-01, .1032519E-01, .6126985E-02,-2.94E-03,-1.42E-02
-2.65E-02,-4.04E-02,-5.68E-02,-7.61E-02,-9.62E-02
-1.13E-01,-1.25E-01,-1.32E-01,-1.35E-01,-1.36E-01
-1.35E-01,-1.29E-01,-1.15E-01,-9.46E-02,-7.13E-02
-5.19E-02,-3.85E-02,-2.94E-02,-2.42E-02,-2.26E-02
-2.12E-02,-1.90E-02,-2.02E-02,-2.80E-02,-4.04E-02
-5.34E-02,-6.25E-02,-6.55E-02,-6.32E-02,-5.73E-02
-4.97E-02,-4.11E-02,-2.97E-02,-1.62E-02,-2.75E-03
 .1082689E-01, .2422133E-01, .3687056E-01, .4997793E-01, .6286264E-01
 .7245068E-01, .7833968E-01, .8083058E-01, .7940728E-01, .7349592E-01
 .6502580E-01, .5710402E-01, .5101929E-01, .4357607E-01, .3355970E-01
 .2623991E-01, .2559155E-01, .3094530E-01, .4047020E-01, .5224123E-01
 .6336652E-01, .7396606E-01, .8412065E-01, .9137768E-01, .9458097E-01
 .9241643E-01, .8288544E-01, .6832880E-01, .5227591E-01, .3816266E-01
 .2865639E-01, .2422584E-01, .2425484E-01, .2891607E-01, .3571347E-01
 .3967351E-01, .3888829E-01, .3430707E-01, .2672226E-01, .1651659E-01
 .5966069E-02,-1.28E-03,-2.28E-03, .2257444E-02, .1047734E-01
 .1924051E-01, .2561483E-01, .2927452E-01, .3169837E-01, .3353664E-01
 .3126469E-01, .2336176E-01, .1403377E-01, .6797071E-02, .1643791E-02
-3.45E-03,-1.13E-02,-2.21E-02,-3.28E-02,-4.03E-02
-4.38E-02,-4.49E-02,-4.45E-02,-4.30E-02,-4.03E-02
-3.88E-02,-3.89E-02,-3.87E-02,-3.93E-02,-4.23E-02
-4.56E-02,-4.66E-02,-4.47E-02,-4.18E-02,-3.91E-02
-3.42E-02,-2.62E-02,-1.56E-02,-2.83E-03, .1275806E-01
 .2759026E-01, .3735228E-01, .4138125E-01, .3992360E-01, .3222025E-01
 .1990619E-01, .6618402E-02,-4.13E-03,-1.14E-02,-1.61E-02
-1.97E-02,-2.44E-02,-3.05E-02,-3.54E-02,-3.74E-02
-3.70E-02,-3.61E-02,-3.70E-02,-4.18E-02,-4.98E-02
-5.70E-02,-5.87E-02,-5.16E-02,-3.62E-02,-1.73E-02
-5.01E-04, .1376862E-01, .2813526E-01, .4274945E-01, .5428235E-01
 .5821409E-01, .5118470E-01, .3463500E-01, .1534266E-01,-3.94E-04
-1.14E-02,-1.87E-02,-2.33E-02,-2.89E-02,-3.83E-02
-4.83E-02,-5.19E-02,-4.74E-02,-4.07E-02,-3.63E-02
-3.61E-02,-3.83E-02,-3.81E-02,-3.34E-02,-2.75E-02
-2.60E-02,-3.11E-02,-4.13E-02,-5.18E-02,-5.77E-02
-5.87E-02,-5.76E-02,-5.66E-02,-5.75E-02,-5.87E-02
-5.74E-02,-5.40E-02,-5.12E-02,-5.21E-02,-5.71E-02
-6.12E-02,-6.25E-02,-6.48E-02,-6.92E-02,-7.31E-02
-7.74E-02,-8.42E-02,-9.27E-02,-1.02E-01,-1.11E-01
-1.15E-01,-1.09E-01,-8.76E-02,-5.37E-02,-1.47E-02
 .2223880E-01, .5253763E-01, .7473311E-01, .8997286E-01, .1010331E+00
 .1072958E+00, .1067097E+00, .1000992E+00, .8984286E-01, .7894651E-01
 .6883201E-01, .5704189E-01, .4132727E-01, .2300307E-01, .4784590E-02
-1.27E-02,-3.01E-02,-4.36E-02,-4.81E-02,-4.27E-02
-3.08E-02,-1.75E-02,-5.00E-03, .7738909E-02, .1959075E-01
 .2731704E-01, .2891035E-01, .2400822E-01, .1606812E-01, .9158175E-02
 .4010163E-02, .4790802E-03, .3343602E-03, .4463033E-02, .1176595E-01
 .1919406E-01, .2414428E-01, .3031271E-01, .4359297E-01, .6458786E-01
 .8892653E-01, .1114770E+00, .1275920E+00, .1336112E+00, .1264866E+00
 .1091496E+00, .8960743E-01, .7347655E-01, .6075775E-01, .4993802E-01
 .4048673E-01, .3235650E-01, .2750056E-01, .2819424E-01, .3541337E-01
 .4705847E-01, .5749692E-01, .6156265E-01, .5637956E-01, .4272059E-01
 .2798493E-01, .1992624E-01, .2012543E-01, .2636885E-01, .3493757E-01
 .4109578E-01, .4394041E-01, .4729197E-01, .5278260E-01, .6074115E-01
 .6997685E-01, .7697912E-01, .7729305E-01, .6686006E-01, .4683059E-01
 .2305307E-01, .7947722E-04,-1.98E-02,-3.71E-02,-5.18E-02
-6.14E-02,-6.26E-02,-5.39E-02,-3.83E-02,-2.11E-02
-6.86E-03, .1068444E-02, .4057118E-02, .5176738E-02, .6836311E-02
 .1047716E-01, .1367735E-01, .1282208E-01, .5965599E-02,-3.70E-03
-1.12E-02,-1.53E-02,-1.69E-02,-1.81E-02,-2.09E-02
-2.58E-02,-3.32E-02,-4.21E-02,-4.96E-02,-5.22E-02
-4.69E-02,-3.28E-02,-1.49E-02, .4744776E-03, .1051393E-01
 .1529944E-01, .1636400E-01, .1526697E-01, .1276120E-01, .7363914E-02
-1.92E-03,-1.52E-02,-3.21E-02,-5.00E-02,-6.58E-02
-7.58E-02,-7.66E-02,-6.84E-02,-5.61E-02,-4.57E-02
-4.07E-02,-4.00E-02,-4.17E-02,-4.73E-02,-5.87E-02
-7.28E-02,-8.42E-02,-8.95E-02,-8.92E-02,-8.43E-02
-7.51E-02,-6.23E-02,-4.59E-02,-2.75E-02,-9.97E-03
 .5414107E-02, .1777720E-01, .2575018E-01, .2835714E-01, .2746686E-01
 .2674921E-01, .2924551E-01, .3458373E-01, .3931681E-01, .4066332E-01
 .3948853E-01, .3841346E-01, .3974908E-01, .4317829E-01, .4664830E-01
 .4703120E-01, .4052207E-01, .2683500E-01, .9460769E-02,-5.92E-03
-1.54E-02,-1.88E-02,-1.82E-02,-1.66E-02,-1.62E-02
-1.73E-02,-1.70E-02,-1.37E-02,-9.98E-03,-7.52E-03
